"STATION","NAME","DATE","TMAX","TMIN"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-11-26","8.3","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-11-27","12.8","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-11-28","11.1","3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-11-29","6.1","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-11-30","11.7","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-01","6.7","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-02","6.7","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-03","15.0","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-04","15.0","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-05","19.4","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-06","17.2","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-07","6.7","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-08","6.7","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-09","5.0","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-10","7.2","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-11","8.9","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-12","6.1","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-13","9.4","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-14","7.2","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-15","2.8","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-16","5.0","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-17","5.6","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-18","7.2","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-19","5.6","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-20","3.9","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-21","3.9","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-22","5.6","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-23","6.1","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-24","-2.2","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-25","-4.4","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-26","-4.4","-12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-27","-3.3","-9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-28","-2.8","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-29","-3.9","-7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-30","-5.6","-11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2001-12-31","-5.6","-9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-01","-0.6","-11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-02","-0.6","-10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-03","-1.7","-9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-04","1.7","-10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-05","1.7","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-06","1.1","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-07","0.6","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-08","0.6","-8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-09","8.3","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-10","7.2","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-11","5.0","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-12","3.9","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-13","4.4","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-14","7.2","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-15","5.6","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-16","-0.6","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-17","0.6","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-18","-2.8","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-19","-0.6","-11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-20","1.1","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-21","2.2","-3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-22","10.0","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-23","8.3","3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-24","8.3","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-25","7.2","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-26","10.6","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-27","12.2","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-28","12.8","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-29","10.0","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-30","1.1","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-01-31","0.0","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-01","1.7","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-02","1.7","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-03","3.3","-3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-04","1.1","-10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-05","0.6","-12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-06","5.0","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-07","4.4","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-08","7.8","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-09","7.2","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-10","10.6","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-11","-0.6","-8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-12","6.1","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-13","2.8","-8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-14","6.1","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-15","8.9","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-16","3.9","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-17","1.1","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-18","6.1","-7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-19","6.1","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-20","11.1","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-21","9.4","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-22","0.6","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-23","3.9","-10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-24","11.7","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-25","15.0","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-26","8.9","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-27","-1.7","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-02-28","-3.3","-10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-01","2.2","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-02","2.8","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-03","5.0","-6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-04","-6.1","-15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-05","0.0","-12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-06","11.1","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-07","6.1","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-08","16.1","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-09","15.0","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-10","-0.6","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-11","2.8","-7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-12","10.6","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-13","16.7","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-14","13.3","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-15","15.0","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-16","7.2","-3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-17","4.4","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-18","5.0","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-19","6.1","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-20","5.6","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-21","4.4","-6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-22","-3.9","-10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-23","8.3","-6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-24","5.6","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-25","1.7","-6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-26","0.6","-6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-27","7.8","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-28","6.7","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-29","9.4","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-30","12.8","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-03-31","12.2","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-01","9.4","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-02","6.1","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-03","6.1","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-04","3.3","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-05","2.8","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-06","5.6","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-07","8.9","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-08","10.0","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-09","14.4","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-10","13.3","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-11","21.1","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-12","21.7","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-13","18.3","7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-14","18.3","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-15","28.9","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-16","29.4","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-17","28.9","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-18","28.3","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-19","28.3","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-20","23.3","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-21","13.9","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-22","6.1","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-23","11.7","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-24","17.8","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-25","17.2","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-26","12.2","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-27","12.2","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-28","15.6","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-29","8.3","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-04-30","15.6","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-01","14.4","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-02","12.8","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-03","12.8","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-04","16.7","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-05","25.0","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-06","23.9","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-07","18.9","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-08","18.9","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-09","20.0","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-10","16.7","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-11","15.6","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-12","19.4","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-13","19.4","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-14","18.3","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-15","20.0","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-16","22.2","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-17","16.1","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-18","10.6","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-19","11.1","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-20","8.9","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-21","13.9","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-22","17.8","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-23","24.4","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-24","23.3","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-25","17.8","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-26","20.6","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-27","25.0","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-28","25.0","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-29","26.7","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-30","26.7","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-05-31","29.4","18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-01","30.0","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-02","28.9","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-03","22.2","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-04","25.6","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-05","25.6","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-06","20.6","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-07","22.8","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-08","26.7","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-09","30.0","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-10","32.2","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-11","31.1","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-12","29.4","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-13","26.1","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-14","21.7","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-15","22.2","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-16","21.7","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-17","24.4","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-18","26.1","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-19","29.4","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-20","33.3","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-21","32.2","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-22","31.1","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-23","33.3","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-24","33.9","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-25","33.9","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-26","31.7","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-27","28.3","21.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-28","28.9","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-29","31.1","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-06-30","32.2","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-01","35.0","21.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-02","34.4","22.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-03","35.6","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-04","33.9","22.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-05","32.2","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-06","28.9","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-07","32.2","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-08","34.4","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-09","32.2","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-10","26.7","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-11","26.1","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-12","27.8","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-13","30.6","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-14","32.2","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-15","32.8","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-16","34.4","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-17","33.3","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-18","33.3","21.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-19","30.6","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-20","31.1","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-21","32.2","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-22","32.8","22.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-23","26.1","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-24","26.1","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-25","25.6","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-26","30.6","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-27","27.8","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-28","30.6","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-29","31.7","22.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-30","31.1","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-07-31","33.3","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-01","33.3","21.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-02","32.2","21.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-03","29.4","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-04","33.3","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-05","28.9","21.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-06","26.7","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-07","24.4","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-08","26.1","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-09","27.8","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-10","29.4","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-11","31.7","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-12","31.1","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-13","31.7","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-14","27.2","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-15","28.3","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-16","27.8","21.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-17","29.4","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-18","28.3","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-19","25.0","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-20","26.1","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-21","28.3","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-22","27.2","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-23","25.6","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-24","26.1","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-25","27.2","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-26","28.9","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-27","28.3","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-28","26.7","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-29","27.8","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-30","28.3","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-08-31","28.9","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-01","28.9","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-02","30.0","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-03","29.4","21.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-04","28.3","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-05","27.2","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-06","29.4","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-07","33.3","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-08","34.4","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-09","33.9","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-10","33.3","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-11","29.4","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-12","26.1","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-13","27.8","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-14","31.1","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-15","26.7","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-16","24.4","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-17","28.3","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-18","27.8","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-19","31.1","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-20","23.9","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-21","26.7","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-22","25.6","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-23","19.4","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-24","18.3","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-25","20.0","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-26","22.2","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-27","21.7","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-28","20.6","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-29","25.6","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-09-30","28.3","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-10-01","29.4","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-10-02","27.2","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-10-03","23.9","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-10-04","26.7","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-10-05","20.0","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-10-06","19.4","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-10-07","17.8","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-10-08","16.7","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2002-10-09","20.0","5.0"
